PREMIUM_ID,CONTRACT_ID,MNT_COTISATION,DT_ENCAISSEMENT,ECHEANCE_DATE
PRM0000435,CTR00051,3422.69,2022-07-14,2022-04-01
PRM0000436,CTR00051,3422.69,2022-10-02,2022-07-01
PRM0000437,CTR00051,3422.69,2023-01-20,2022-10-01
PRM0000438,CTR00051,3451.51,2023-10-13,2023-07-01
PRM0000439,CTR00051,3831.8,2024-04-12,2024-01-01
PRM0000440,CTR00051,3831.8,2024-07-17,2024-04-01
PRM0000441,CTR00051,3831.8,2025-01-08,2024-10-01
PRM0000442,CTR00052,16553.5,2022-04-05,2022-01-01
PRM0000443,CTR00052,16553.5,2022-07-05,2022-04-01
PRM0000444,CTR00053,10245.88,2022-04-06,2022-01-01
PRM0000445,CTR00053,10245.88,2022-07-21,2022-04-01
PRM0000446,CTR00053,10245.88,2022-10-09,2022-07-01
PRM0000447,CTR00053,10245.88,2023-01-21,2022-10-01
PRM0000448,CTR00054,9169.69,2022-04-12,2022-01-01
PRM0000449,CTR00054,9169.69,2022-07-15,2022-04-01
PRM0000450,CTR00054,9169.69,2022-10-01,2022-07-01
PRM0000451,CTR00054,9169.69,2023-01-18,2022-10-01
PRM0000452,CTR00055,11636.1,2022-04-02,2022-01-01
PRM0000453,CTR00055,11636.1,2022-07-09,2022-04-01
PRM0000454,CTR00055,11636.1,2022-10-17,2022-07-01
PRM0000455,CTR00055,11636.1,2023-01-12,2022-10-01
PRM0000456,CTR00055,23387.86,2023-04-10,2023-01-01
PRM0000457,CTR00055,11693.93,2023-10-04,2023-07-01
PRM0000458,CTR00055,23387.86,2024-01-05,2023-10-01
PRM0000459,CTR00055,12934.78,2024-07-12,2024-04-01
PRM0000460,CTR00055,12934.78,2024-10-03,2024-07-01
PRM0000461,CTR00055,25869.56,2025-01-19,2024-10-01
PRM0000462,CTR00055,14290.63,2025-07-09,2025-04-01
PRM0000463,CTR00055,14290.63,2025-10-03,2025-07-01
PRM0000464,CTR00056,4704.22,2022-04-01,2022-01-01
PRM0000465,CTR00056,9408.44,2022-07-05,2022-04-01
PRM0000466,CTR00056,4704.22,2023-01-09,2022-10-01
PRM0000467,CTR00056,4990.37,2023-04-18,2023-01-01
PRM0000468,CTR00056,4990.37,2023-07-10,2023-04-01
PRM0000469,CTR00056,4990.37,2023-10-11,2023-07-01
PRM0000470,CTR00056,4990.37,2024-01-15,2023-10-01
PRM0000471,CTR00056,10630.82,2024-04-17,2024-01-01
PRM0000472,CTR00056,5315.41,2024-10-19,2024-07-01
PRM0000473,CTR00056,5315.41,2025-01-15,2024-10-01
PRM0000474,CTR00056,5842.21,2025-04-17,2025-01-01
PRM0000475,CTR00056,5842.21,2025-10-20,2025-07-01
PRM0000476,CTR00057,2718.93,2022-04-09,2022-01-01
PRM0000477,CTR00057,2718.93,2022-07-19,2022-04-01
PRM0000478,CTR00057,2718.93,2022-10-12,2022-07-01
PRM0000479,CTR00057,2747.46,2023-04-18,2023-01-01
PRM0000480,CTR00057,2747.46,2023-07-15,2023-04-01
PRM0000481,CTR00057,2747.46,2023-10-13,2023-07-01
PRM0000482,CTR00057,2747.46,2024-01-21,2023-10-01
PRM0000483,CTR00057,3084.08,2024-04-09,2024-01-01
PRM0000484,CTR00057,3084.08,2024-07-06,2024-04-01
PRM0000485,CTR00057,3084.08,2024-10-03,2024-07-01
PRM0000486,CTR00057,3084.08,2025-01-01,2024-10-01
PRM0000487,CTR00058,13083.57,2022-04-06,2022-01-01
PRM0000488,CTR00058,13083.57,2022-07-11,2022-04-01
PRM0000489,CTR00058,13083.57,2022-10-07,2022-07-01
PRM0000490,CTR00058,13083.57,2023-01-16,2022-10-01
PRM0000491,CTR00058,13163.92,2023-04-19,2023-01-01
PRM0000492,CTR00058,13163.92,2023-07-13,2023-04-01
PRM0000493,CTR00058,13163.92,2023-10-14,2023-07-01
PRM0000494,CTR00058,13163.92,2024-01-20,2023-10-01
PRM0000495,CTR00058,14930.34,2024-04-10,2024-01-01
PRM0000496,CTR00058,14930.34,2024-07-21,2024-04-01
PRM0000497,CTR00059,4727.43,2022-04-04,2022-01-01
PRM0000498,CTR00059,4727.43,2022-07-13,2022-04-01
PRM0000499,CTR00059,4727.43,2022-10-03,2022-07-01
PRM0000500,CTR00059,4727.43,2023-01-21,2022-10-01
PRM0000501,CTR00059,4750.29,2023-04-20,2023-01-01
PRM0000502,CTR00059,4750.29,2023-07-01,2023-04-01
PRM0000503,CTR00059,4750.29,2023-10-10,2023-07-01
PRM0000504,CTR00059,5266.39,2024-04-18,2024-01-01
PRM0000505,CTR00059,5266.39,2024-07-11,2024-04-01
PRM0000506,CTR00059,5266.39,2024-10-14,2024-07-01
PRM0000507,CTR00059,5266.39,2025-01-21,2024-10-01
PRM0000508,CTR00059,5501.83,2025-04-13,2025-01-01
PRM0000509,CTR00059,11003.66,2025-07-16,2025-04-01
PRM0000510,CTR00060,10606.26,2022-04-04,2022-01-01
PRM0000511,CTR00060,10606.26,2022-07-17,2022-04-01
PRM0000512,CTR00060,10606.26,2022-10-13,2022-07-01
PRM0000513,CTR00060,10606.26,2023-01-20,2022-10-01
PRM0000514,CTR00060,11471.43,2023-04-11,2023-01-01
PRM0000515,CTR00060,11471.43,2023-07-01,2023-04-01
PRM0000516,CTR00060,11471.43,2023-10-10,2023-07-01
PRM0000517,CTR00060,11471.43,2024-01-05,2023-10-01
PRM0000518,CTR00060,26156.02,2024-04-05,2024-01-01
PRM0000519,CTR00061,4359.24,2022-04-20,2022-01-01
PRM0000520,CTR00061,8718.48,2022-07-08,2022-04-01
PRM0000521,CTR00061,8718.48,2023-01-18,2022-10-01
PRM0000522,CTR00061,4445.45,2023-07-13,2023-04-01
PRM0000523,CTR00061,8890.9,2023-10-10,2023-07-01
PRM0000524,CTR00061,4584.63,2024-04-19,2024-01-01
PRM0000525,CTR00061,4584.63,2024-07-11,2024-04-01
PRM0000526,CTR00061,4584.63,2024-10-12,2024-07-01
PRM0000527,CTR00061,4584.63,2025-01-11,2024-10-01
PRM0000528,CTR00061,4601.46,2025-04-10,2025-01-01
PRM0000529,CTR00061,4601.46,2025-07-20,2025-04-01
PRM0000530,CTR00061,4601.46,2025-10-05,2025-07-01
PRM0000531,CTR00062,14357.01,2022-04-01,2022-01-01
PRM0000532,CTR00062,14357.01,2022-07-09,2022-04-01
PRM0000533,CTR00062,14357.01,2022-10-03,2022-07-01
PRM0000534,CTR00062,14357.01,2023-01-06,2022-10-01
PRM0000535,CTR00062,28955.94,2023-04-18,2023-01-01
PRM0000536,CTR00062,14477.97,2023-10-03,2023-07-01
PRM0000537,CTR00062,14477.97,2024-01-18,2023-10-01
PRM0000538,CTR00062,15374.69,2024-04-07,2024-01-01
PRM0000539,CTR00062,15374.69,2024-07-03,2024-04-01
PRM0000540,CTR00062,15374.69,2024-10-15,2024-07-01
PRM0000541,CTR00062,15374.69,2025-01-09,2024-10-01
PRM0000542,CTR00062,16225.47,2025-04-12,2025-01-01
PRM0000543,CTR00062,16225.47,2025-07-06,2025-04-01
PRM0000544,CTR00062,16225.47,2025-10-05,2025-07-01
PRM0000545,CTR00063,6572.09,2022-04-21,2022-01-01
PRM0000546,CTR00063,6572.09,2022-07-17,2022-04-01
PRM0000547,CTR00063,6572.09,2022-10-18,2022-07-01
PRM0000548,CTR00063,6572.09,2023-01-11,2022-10-01
PRM0000549,CTR00063,6969.07,2023-04-17,2023-01-01
PRM0000550,CTR00063,6969.07,2023-07-20,2023-04-01
PRM0000551,CTR00063,6969.07,2023-10-14,2023-07-01
PRM0000552,CTR00063,6969.07,2024-01-08,2023-10-01
PRM0000553,CTR00063,7799.46,2024-04-14,2024-01-01
PRM0000554,CTR00063,7799.46,2024-07-12,2024-04-01
PRM0000555,CTR00063,7799.46,2024-10-20,2024-07-01
PRM0000556,CTR00063,7799.46,2025-01-20,2024-10-01
PRM0000557,CTR00063,8891.64,2025-04-03,2025-01-01
PRM0000558,CTR00064,9092.92,2022-04-07,2022-01-01
PRM0000559,CTR00064,9092.92,2022-10-07,2022-07-01
PRM0000560,CTR00064,9092.92,2023-01-14,2022-10-01
PRM0000561,CTR00064,9826.27,2023-04-12,2023-01-01
PRM0000562,CTR00064,9826.27,2023-07-10,2023-04-01
PRM0000563,CTR00064,9826.27,2023-10-19,2023-07-01
PRM0000564,CTR00064,11145.1,2024-07-13,2024-04-01
PRM0000565,CTR00064,11145.1,2024-10-20,2024-07-01
PRM0000566,CTR00065,3062.5,2022-04-09,2022-01-01
PRM0000567,CTR00065,3062.5,2022-07-02,2022-04-01
PRM0000568,CTR00065,3062.5,2022-10-07,2022-07-01
PRM0000569,CTR00065,3062.5,2023-01-13,2022-10-01
PRM0000570,CTR00065,3313.66,2023-04-09,2023-01-01
PRM0000571,CTR00065,3313.66,2023-07-10,2023-04-01
PRM0000572,CTR00065,3313.66,2023-10-05,2023-07-01
PRM0000573,CTR00065,3313.66,2024-01-13,2023-10-01
PRM0000574,CTR00065,3402.5,2024-04-18,2024-01-01
PRM0000575,CTR00065,3402.5,2024-07-21,2024-04-01
PRM0000576,CTR00065,3402.5,2024-10-02,2024-07-01
PRM0000577,CTR00065,3402.5,2025-01-08,2024-10-01
PRM0000578,CTR00065,3865.43,2025-04-21,2025-01-01
PRM0000579,CTR00065,3865.43,2025-07-19,2025-04-01
PRM0000580,CTR00066,7964.01,2022-04-12,2022-01-01
PRM0000581,CTR00066,7964.01,2022-07-05,2022-04-01
PRM0000582,CTR00066,7964.01,2022-10-07,2022-07-01
PRM0000583,CTR00066,7964.01,2023-01-01,2022-10-01
PRM0000584,CTR00067,13254.31,2022-04-21,2022-01-01
PRM0000585,CTR00067,13254.31,2022-07-17,2022-04-01
PRM0000586,CTR00068,11564.64,2022-07-15,2022-04-01
PRM0000587,CTR00068,11564.64,2022-10-03,2022-07-01
PRM0000588,CTR00068,11564.64,2023-01-20,2022-10-01
PRM0000589,CTR00068,13255.17,2023-04-15,2023-01-01
PRM0000590,CTR00068,13255.17,2023-07-20,2023-04-01
PRM0000591,CTR00068,13255.17,2023-10-18,2023-07-01
PRM0000592,CTR00068,13255.17,2024-01-12,2023-10-01
PRM0000593,CTR00069,12156.56,2022-04-04,2022-01-01
PRM0000594,CTR00069,12156.56,2022-07-12,2022-04-01
PRM0000595,CTR00069,12156.56,2022-10-13,2022-07-01
PRM0000596,CTR00069,12156.56,2023-01-16,2022-10-01
PRM0000597,CTR00069,13412.0,2023-04-21,2023-01-01
PRM0000598,CTR00069,13412.0,2023-07-15,2023-04-01
PRM0000599,CTR00069,13412.0,2023-10-17,2023-07-01
PRM0000600,CTR00069,26824.0,2024-01-14,2023-10-01
PRM0000601,CTR00069,13507.93,2024-07-08,2024-04-01
PRM0000602,CTR00069,13507.93,2024-10-06,2024-07-01
PRM0000603,CTR00069,13507.93,2025-01-03,2024-10-01
PRM0000604,CTR00069,13811.72,2025-04-13,2025-01-01
PRM0000605,CTR00069,13811.72,2025-07-17,2025-04-01
PRM0000606,CTR00069,13811.72,2025-10-16,2025-07-01
PRM0000607,CTR00070,10236.26,2022-04-17,2022-01-01
PRM0000608,CTR00070,10236.26,2022-07-08,2022-04-01
PRM0000609,CTR00071,6190.13,2022-04-06,2022-01-01
PRM0000610,CTR00071,6190.13,2022-07-16,2022-04-01
PRM0000611,CTR00071,6190.13,2022-10-21,2022-07-01
PRM0000612,CTR00071,6190.13,2023-01-04,2022-10-01
PRM0000613,CTR00071,6516.06,2023-04-15,2023-01-01
PRM0000614,CTR00071,6516.06,2023-07-19,2023-04-01
PRM0000615,CTR00071,6516.06,2023-10-12,2023-07-01
PRM0000616,CTR00071,6516.06,2024-01-08,2023-10-01
PRM0000617,CTR00071,6563.59,2024-04-05,2024-01-01
PRM0000618,CTR00071,6563.59,2024-07-21,2024-04-01
PRM0000619,CTR00071,6563.59,2024-10-15,2024-07-01
PRM0000620,CTR00071,6563.59,2025-01-01,2024-10-01
PRM0000621,CTR00071,6572.5,2025-04-15,2025-01-01
PRM0000622,CTR00071,6572.5,2025-07-14,2025-04-01
PRM0000623,CTR00071,6572.5,2025-10-18,2025-07-01
PRM0000624,CTR00072,1114.75,2022-10-01,2022-07-01
PRM0000625,CTR00072,1114.75,2023-01-18,2022-10-01
PRM0000626,CTR00072,2545.76,2023-04-12,2023-01-01
PRM0000627,CTR00073,14114.5,2022-04-21,2022-01-01
PRM0000628,CTR00073,14114.5,2022-07-11,2022-04-01
PRM0000629,CTR00073,14114.5,2022-10-02,2022-07-01
PRM0000630,CTR00073,14114.5,2023-01-18,2022-10-01
PRM0000631,CTR00073,14269.88,2023-04-14,2023-01-01
PRM0000632,CTR00073,14269.88,2023-07-05,2023-04-01
PRM0000633,CTR00073,14269.88,2023-10-09,2023-07-01
PRM0000634,CTR00073,14269.88,2024-01-04,2023-10-01
PRM0000635,CTR00073,14448.12,2024-04-02,2024-01-01
PRM0000636,CTR00073,14448.12,2024-07-18,2024-04-01
PRM0000637,CTR00073,14448.12,2024-10-20,2024-07-01
PRM0000638,CTR00073,14448.12,2025-01-12,2024-10-01
PRM0000639,CTR00073,14859.77,2025-04-04,2025-01-01
PRM0000640,CTR00073,14859.77,2025-07-11,2025-04-01
PRM0000641,CTR00073,14859.77,2025-10-10,2025-07-01
PRM0000642,CTR00074,7740.79,2022-04-15,2022-01-01
PRM0000643,CTR00074,7740.79,2022-07-09,2022-04-01
PRM0000644,CTR00074,7740.79,2022-10-03,2022-07-01
PRM0000645,CTR00074,7740.79,2023-01-14,2022-10-01
PRM0000646,CTR00074,8654.21,2023-04-14,2023-01-01
PRM0000647,CTR00074,17308.42,2023-07-14,2023-04-01
PRM0000648,CTR00074,8654.21,2024-01-05,2023-10-01
PRM0000649,CTR00074,19082.28,2024-04-10,2024-01-01
PRM0000650,CTR00074,9541.14,2024-10-08,2024-07-01
PRM0000651,CTR00074,9541.14,2025-01-12,2024-10-01
PRM0000652,CTR00074,19332.82,2025-04-07,2025-01-01
PRM0000653,CTR00074,9666.41,2025-10-09,2025-07-01
PRM0000654,CTR00075,14126.15,2022-04-09,2022-01-01
PRM0000655,CTR00075,14126.15,2022-07-03,2022-04-01
PRM0000656,CTR00075,14126.15,2022-10-07,2022-07-01
PRM0000657,CTR00075,14126.15,2023-01-12,2022-10-01
PRM0000658,CTR00076,15390.17,2022-04-03,2022-01-01
PRM0000659,CTR00076,15390.17,2022-07-18,2022-04-01
PRM0000660,CTR00076,30780.34,2022-10-06,2022-07-01
PRM0000661,CTR00076,17429.95,2023-04-08,2023-01-01
PRM0000662,CTR00076,17429.95,2023-07-08,2023-04-01
PRM0000663,CTR00076,17429.95,2023-10-05,2023-07-01
PRM0000664,CTR00078,13967.75,2022-07-09,2022-04-01
PRM0000665,CTR00078,13967.75,2023-01-08,2022-10-01
PRM0000666,CTR00078,15845.83,2023-04-18,2023-01-01
PRM0000667,CTR00078,15845.83,2023-07-14,2023-04-01
PRM0000668,CTR00079,10656.33,2022-04-21,2022-01-01
PRM0000669,CTR00079,10656.33,2022-07-12,2022-04-01
PRM0000670,CTR00079,10656.33,2022-10-21,2022-07-01
PRM0000671,CTR00079,10656.33,2023-01-17,2022-10-01
PRM0000672,CTR00080,9981.05,2022-04-21,2022-01-01
PRM0000673,CTR00080,9981.05,2022-07-03,2022-04-01
PRM0000674,CTR00080,9981.05,2022-10-04,2022-07-01
PRM0000675,CTR00080,10624.31,2023-04-04,2023-01-01
PRM0000676,CTR00080,10624.31,2023-07-16,2023-04-01
PRM0000677,CTR00080,10624.31,2023-10-10,2023-07-01
PRM0000678,CTR00080,10624.31,2024-01-01,2023-10-01
PRM0000679,CTR00080,11265.65,2024-04-12,2024-01-01
PRM0000680,CTR00080,11265.65,2024-07-13,2024-04-01
PRM0000681,CTR00080,11265.65,2024-10-15,2024-07-01
PRM0000682,CTR00080,11643.55,2025-04-08,2025-01-01
PRM0000683,CTR00080,11643.55,2025-07-20,2025-04-01
PRM0000684,CTR00080,11643.55,2025-10-10,2025-07-01
PRM0000685,CTR00081,14447.01,2022-04-19,2022-01-01
PRM0000686,CTR00081,14447.01,2022-07-18,2022-04-01
PRM0000687,CTR00081,14447.01,2022-10-02,2022-07-01
PRM0000688,CTR00081,14447.01,2023-01-04,2022-10-01
PRM0000689,CTR00081,16203.57,2023-07-17,2023-04-01
PRM0000690,CTR00081,16203.57,2023-10-12,2023-07-01
PRM0000691,CTR00082,11428.24,2022-04-05,2022-01-01
PRM0000692,CTR00082,22856.48,2022-07-03,2022-04-01
PRM0000693,CTR00082,11428.24,2023-01-06,2022-10-01
PRM0000694,CTR00082,25502.08,2023-04-03,2023-01-01
PRM0000695,CTR00082,12751.04,2023-10-05,2023-07-01
PRM0000696,CTR00082,12751.04,2024-01-10,2023-10-01
PRM0000697,CTR00082,13240.89,2024-04-13,2024-01-01
PRM0000698,CTR00082,13240.89,2024-07-19,2024-04-01
PRM0000699,CTR00082,13240.89,2024-10-02,2024-07-01
PRM0000700,CTR00082,26481.78,2025-01-12,2024-10-01
PRM0000701,CTR00082,14034.0,2025-07-10,2025-04-01
PRM0000702,CTR00082,14034.0,2025-10-04,2025-07-01
PRM0000703,CTR00083,10980.17,2022-04-05,2022-01-01
PRM0000704,CTR00083,10980.17,2022-07-09,2022-04-01
PRM0000705,CTR00083,10980.17,2022-10-19,2022-07-01
PRM0000706,CTR00083,10980.17,2023-01-16,2022-10-01
PRM0000707,CTR00083,11354.93,2023-04-14,2023-01-01
PRM0000708,CTR00083,11354.93,2023-07-02,2023-04-01
PRM0000709,CTR00083,11354.93,2023-10-21,2023-07-01
PRM0000710,CTR00083,11354.93,2024-01-19,2023-10-01
PRM0000711,CTR00083,11624.91,2024-04-01,2024-01-01
PRM0000712,CTR00083,11624.91,2024-07-20,2024-04-01
PRM0000713,CTR00083,11624.91,2024-10-17,2024-07-01
PRM0000714,CTR00083,11624.91,2025-01-06,2024-10-01
PRM0000715,CTR00083,13275.22,2025-07-04,2025-04-01
PRM0000716,CTR00083,13275.22,2025-10-08,2025-07-01
PRM0000717,CTR00084,11801.62,2022-07-13,2022-04-01
PRM0000718,CTR00084,11801.62,2022-10-11,2022-07-01
PRM0000719,CTR00084,11801.62,2023-01-21,2022-10-01
PRM0000720,CTR00084,12519.59,2023-04-20,2023-01-01
PRM0000721,CTR00084,12519.59,2023-07-19,2023-04-01
PRM0000722,CTR00084,12519.59,2023-10-14,2023-07-01
PRM0000723,CTR00084,12519.59,2024-01-19,2023-10-01
PRM0000724,CTR00084,13452.24,2024-04-20,2024-01-01
PRM0000725,CTR00084,13452.24,2024-07-19,2024-04-01
PRM0000726,CTR00084,13452.24,2024-10-20,2024-07-01
PRM0000727,CTR00084,13452.24,2025-01-04,2024-10-01
PRM0000728,CTR00084,13676.26,2025-04-01,2025-01-01
PRM0000729,CTR00084,13676.26,2025-07-07,2025-04-01
PRM0000730,CTR00084,13676.26,2025-10-10,2025-07-01
PRM0000731,CTR00085,13618.69,2022-04-10,2022-01-01
PRM0000732,CTR00086,1432.93,2022-04-21,2022-01-01
PRM0000733,CTR00086,1432.93,2022-07-11,2022-04-01
PRM0000734,CTR00086,2865.86,2022-10-09,2022-07-01
PRM0000735,CTR00086,1464.87,2023-04-10,2023-01-01
PRM0000736,CTR00086,1464.87,2023-07-15,2023-04-01
PRM0000737,CTR00086,2929.74,2023-10-11,2023-07-01
PRM0000738,CTR00086,1475.89,2024-04-20,2024-01-01
PRM0000739,CTR00086,1475.89,2024-07-14,2024-04-01
PRM0000740,CTR00086,1475.89,2024-10-05,2024-07-01
PRM0000741,CTR00086,1475.89,2025-01-13,2024-10-01
PRM0000742,CTR00086,1667.74,2025-04-06,2025-01-01
PRM0000743,CTR00086,1667.74,2025-07-15,2025-04-01
PRM0000744,CTR00087,7828.37,2022-07-01,2022-04-01
PRM0000745,CTR00087,15656.74,2022-10-11,2022-07-01
PRM0000746,CTR00087,7935.7,2023-04-11,2023-01-01
PRM0000747,CTR00087,7935.7,2023-07-14,2023-04-01
PRM0000748,CTR00087,7935.7,2023-10-16,2023-07-01
PRM0000749,CTR00087,7935.7,2024-01-18,2023-10-01
PRM0000750,CTR00087,8245.86,2024-04-19,2024-01-01
PRM0000751,CTR00087,8245.86,2024-07-02,2024-04-01
PRM0000752,CTR00087,8245.86,2024-10-17,2024-07-01
PRM0000753,CTR00088,15114.58,2024-01-16,2023-10-01
PRM0000754,CTR00088,8428.36,2024-07-21,2024-04-01
PRM0000755,CTR00088,8428.36,2024-10-13,2024-07-01
PRM0000756,CTR00088,8428.36,2025-01-14,2024-10-01
PRM0000757,CTR00088,9128.51,2025-04-18,2025-01-01
PRM0000758,CTR00088,9128.51,2025-07-03,2025-04-01
PRM0000759,CTR00088,9128.51,2025-10-02,2025-07-01
PRM0000760,CTR00089,11773.1,2022-04-20,2022-01-01
PRM0000761,CTR00089,11773.1,2022-07-09,2022-04-01
PRM0000762,CTR00089,11773.1,2022-10-13,2022-07-01
PRM0000763,CTR00089,23546.2,2023-01-08,2022-10-01
PRM0000764,CTR00090,1480.47,2022-04-12,2022-01-01
PRM0000765,CTR00090,1480.47,2022-07-03,2022-04-01
PRM0000766,CTR00090,1480.47,2022-10-18,2022-07-01
PRM0000767,CTR00090,1480.47,2023-01-18,2022-10-01
PRM0000768,CTR00091,5429.44,2022-04-11,2022-01-01
PRM0000769,CTR00091,5429.44,2022-07-10,2022-04-01
PRM0000770,CTR00091,5429.44,2022-10-02,2022-07-01
PRM0000771,CTR00091,5429.44,2023-01-12,2022-10-01
PRM0000772,CTR00091,12006.22,2023-07-09,2023-04-01
PRM0000773,CTR00091,12006.22,2024-01-10,2023-10-01
PRM0000774,CTR00091,6586.53,2024-07-17,2024-04-01
PRM0000775,CTR00091,6586.53,2024-10-19,2024-07-01
PRM0000776,CTR00091,6586.53,2025-01-02,2024-10-01
PRM0000777,CTR00091,7042.37,2025-04-21,2025-01-01
PRM0000778,CTR00091,7042.37,2025-07-11,2025-04-01
PRM0000779,CTR00091,7042.37,2025-10-13,2025-07-01
PRM0000780,CTR00092,3709.9,2022-04-15,2022-01-01
PRM0000781,CTR00092,3709.9,2022-07-04,2022-04-01
PRM0000782,CTR00092,3709.9,2022-10-17,2022-07-01
PRM0000783,CTR00092,3709.9,2023-01-13,2022-10-01
PRM0000784,CTR00092,3796.83,2023-04-04,2023-01-01
PRM0000785,CTR00092,7593.66,2023-07-10,2023-04-01
PRM0000786,CTR00092,3796.83,2024-01-05,2023-10-01
PRM0000787,CTR00092,3928.45,2024-04-18,2024-01-01
PRM0000788,CTR00092,3928.45,2024-07-12,2024-04-01
PRM0000789,CTR00092,3928.45,2024-10-01,2024-07-01
PRM0000790,CTR00092,3928.45,2025-01-13,2024-10-01
PRM0000791,CTR00092,4426.18,2025-04-01,2025-01-01
PRM0000792,CTR00092,4426.18,2025-07-11,2025-04-01
PRM0000793,CTR00092,8852.36,2025-10-18,2025-07-01
PRM0000794,CTR00093,13172.42,2022-04-04,2022-01-01
PRM0000795,CTR00093,13172.42,2022-07-10,2022-04-01
PRM0000796,CTR00093,13172.42,2022-10-08,2022-07-01
PRM0000797,CTR00093,13172.42,2023-01-14,2022-10-01
PRM0000798,CTR00093,14508.9,2023-04-06,2023-01-01
PRM0000799,CTR00093,14508.9,2023-07-04,2023-04-01
PRM0000800,CTR00093,14508.9,2023-10-17,2023-07-01
PRM0000801,CTR00093,14508.9,2024-01-10,2023-10-01
PRM0000802,CTR00093,14647.06,2024-04-03,2024-01-01
PRM0000803,CTR00093,14647.06,2024-07-16,2024-04-01
PRM0000804,CTR00093,14647.06,2024-10-18,2024-07-01
PRM0000805,CTR00093,29294.12,2025-01-08,2024-10-01
PRM0000806,CTR00093,14839.45,2025-07-02,2025-04-01
PRM0000807,CTR00093,14839.45,2025-10-07,2025-07-01
PRM0000808,CTR00094,4439.29,2022-04-19,2022-01-01
PRM0000809,CTR00094,4439.29,2022-07-21,2022-04-01
PRM0000810,CTR00094,4439.29,2022-10-21,2022-07-01
PRM0000811,CTR00094,4439.29,2023-01-05,2022-10-01
PRM0000812,CTR00094,4714.37,2023-04-10,2023-01-01
PRM0000813,CTR00094,9428.74,2023-07-02,2023-04-01
PRM0000814,CTR00094,4714.37,2024-01-09,2023-10-01
PRM0000815,CTR00094,4715.96,2024-04-04,2024-01-01
PRM0000816,CTR00094,4715.96,2024-07-06,2024-04-01
PRM0000817,CTR00094,4715.96,2024-10-11,2024-07-01
PRM0000818,CTR00094,4715.96,2025-01-06,2024-10-01
PRM0000819,CTR00094,5388.03,2025-04-17,2025-01-01
PRM0000820,CTR00095,1121.79,2022-04-11,2022-01-01
PRM0000821,CTR00095,1121.79,2022-07-15,2022-04-01
PRM0000822,CTR00095,1121.79,2022-10-21,2022-07-01
PRM0000823,CTR00095,1121.79,2023-01-06,2022-10-01
PRM0000824,CTR00095,1270.63,2023-04-12,2023-01-01
PRM0000825,CTR00095,1270.63,2023-07-15,2023-04-01
PRM0000826,CTR00095,1270.63,2023-10-06,2023-07-01
PRM0000827,CTR00096,2533.06,2022-04-11,2022-01-01
PRM0000828,CTR00096,2533.06,2022-07-03,2022-04-01
PRM0000829,CTR00096,2533.06,2022-10-04,2022-07-01
PRM0000830,CTR00096,2533.06,2023-01-13,2022-10-01
PRM0000831,CTR00096,2787.37,2023-04-14,2023-01-01
PRM0000832,CTR00096,2787.37,2023-07-13,2023-04-01
PRM0000833,CTR00096,2787.37,2023-10-11,2023-07-01
PRM0000834,CTR00096,2787.37,2024-01-06,2023-10-01
PRM0000835,CTR00096,2855.56,2024-04-02,2024-01-01
PRM0000836,CTR00096,2855.56,2024-07-04,2024-04-01
PRM0000837,CTR00096,2855.56,2024-10-20,2024-07-01
PRM0000838,CTR00096,5711.12,2025-01-02,2024-10-01
PRM0000839,CTR00096,3055.58,2025-07-13,2025-04-01
PRM0000840,CTR00096,3055.58,2025-10-03,2025-07-01
PRM0000841,CTR00097,6901.52,2022-04-02,2022-01-01
PRM0000842,CTR00097,6901.52,2022-07-17,2022-04-01
PRM0000843,CTR00097,6901.52,2022-10-08,2022-07-01
PRM0000844,CTR00097,6901.52,2023-01-13,2022-10-01
PRM0000845,CTR00097,7761.93,2023-07-19,2023-04-01
PRM0000846,CTR00097,7761.93,2023-10-01,2023-07-01
PRM0000847,CTR00097,7761.93,2024-01-11,2023-10-01
PRM0000848,CTR00098,13230.64,2022-04-01,2022-01-01
PRM0000849,CTR00098,13230.64,2022-07-18,2022-04-01
PRM0000850,CTR00098,13230.64,2022-10-02,2022-07-01
PRM0000851,CTR00098,13230.64,2023-01-11,2022-10-01
PRM0000852,CTR00099,12151.08,2022-04-19,2022-01-01
PRM0000853,CTR00099,12151.08,2022-07-02,2022-04-01
PRM0000854,CTR00099,12151.08,2022-10-11,2022-07-01
PRM0000855,CTR00099,12151.08,2023-01-03,2022-10-01
PRM0000856,CTR00100,11440.99,2023-10-11,2023-07-01
PRM0000857,CTR00100,11440.99,2024-01-18,2023-10-01
PRM0000858,CTR00100,12459.25,2024-07-05,2024-04-01
PRM0000859,CTR00100,12459.25,2024-10-18,2024-07-01
PRM0000860,CTR00100,24918.5,2025-01-11,2024-10-01
PRM0000861,CTR00100,14020.31,2025-07-07,2025-04-01
PRM0000862,CTR00101,8575.74,2022-04-21,2022-01-01
PRM0000863,CTR00101,17151.48,2022-07-02,2022-04-01
PRM0000864,CTR00101,8575.74,2023-01-04,2022-10-01
PRM0000865,CTR00101,9163.17,2023-04-09,2023-01-01
PRM0000866,CTR00101,9163.17,2023-07-03,2023-04-01
PRM0000867,CTR00101,9163.17,2023-10-02,2023-07-01
PRM0000868,CTR00101,9163.17,2024-01-01,2023-10-01
PRM0000869,CTR00101,9311.69,2024-04-21,2024-01-01
